Week,Usuario,Tarea,Value ID,ES,ES OLD,EN,EN OLD,PT,PT OLD,Status,Items adoption,Prd adoption,Decisión 2do revisor,Valor correcto  1er Revisor,Valor correcto 2do Revisor,A unificar 1er Revisor,A unificar 2do Revisor
2025 W16,vcrespo,4425506,13625795,Ampollas,-,Ampoules,-,Ampolas,-,CURRENT,1747,134,UNIFY,true,true,true,true
2025 W16,vcrespo,4359749,24525838,Aluminio,-,Aluminium,-,Alumínio,-,PROPOSED,2907,162,UNIFY,false,false,false,false
2025 W16,vcrespo,4328290,36829976,Vasos decorativos y floreros de Murano,-,Murano,-,Vidro,-,PROPOSED,1186,47,UNIFY,false,false,false,false
2025 W16,vcrespo,4359749,15367212,Aluminio,-,Aluninium,-,Alunínio,-,PROPOSED,1602,142,UNIFY,false,false,true,true
2025 W16,vcrespo,4403760,36515280,Passata di Pomodoro,-,Tomato puree,-,Passata di Pomodoro,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W16,vcrespo,4455378,10803956,Albóndiga,-,Meatball,-,Almôndega,-,CURRENT,154,3,UNIFY,false,true,true,true
2025 W16,vcrespo,4328291,26660424,Cuero,-,Leather,-,Couro,-,PROPOSED,2171,4,UNIFY,false,false,true,true
2025 W16,vcrespo,4261597,45070154,Cumpleaños,-,Birthdays,-,abiversarios,-,PROPOSED,0,1,UNIFY,false,false,false,false
2025 W16,vcrespo,4328286,45597758,Lona,-,Canvas,-,Poliéster 420D,-,PROPOSED,30,1,UNIFY,false,false,false,false
2025 W16,vcrespo,4383113,47981369,aceite cabello,-,hair oil,-,oleo cabelo,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W16,vcrespo,3988542,44403031,-,-,-,-,-,-,PROPOSED,424,1,UNIFY,false,false,true,true
2025 W16,vcrespo,4328284,34423626,Plástico,-,Plastic,-,ABS,-,PROPOSED,5796,296,UNIFY,false,false,false,false
2025 W16,marmujica,4481143,35166139,Elegante,-,Elegante,-,Elegante,-,PROPOSED,0,11,UNIFY,false,false,true,true
2025 W16,vcrespo,4403748,5902548,Linux,-,Linux,-,Linux,-,CURRENT,544072,1130,UNIFY,true,true,true,true
2025 W16,vcrespo,4083193,46978609,Personalizado,-,Personalized,-,Personalizado,-,PROPOSED,5,1,UNIFY,false,false,true,false
2025 W16,vcrespo,4383092,8865814,Texturizante,-,Texturizing,-,Texturizando,-,CURRENT,1525,41,UNIFY,false,false,false,false
2025 W16,vcrespo,4328284,19194458,Plástico,-,PP,-,PP,-,PROPOSED,2257,173,UNIFY,false,false,false,false
2025 W16,vcrespo,4328282,20449838,Aluminio con Revestimiento Starflon,-,Starflon Coated Aluminum,-,Alumínio,-,PROPOSED,75358,6135,UNIFY,false,false,false,false
2025 W16,vcrespo,4328284,25284594,Plástico,-,Plastic,-,Plástico,-,PROPOSED,5684,32,UNIFY,false,false,true,true
2025 W16,vcrespo,4359749,24479453,Aluminio,-,Aluminio,-,Alumínio,-,PROPOSED,449585,1286,UNIFY,false,false,true,true
2025 W16,vcrespo,4481144,30477962,alcaparras,-,Capers,-,Alcaparras,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W16,vcrespo,4328289,41646025,Tela,-,Fabric,-,Desconhecido,-,PROPOSED,2523,121,UNIFY,false,false,true,false
2025 W16,vcrespo,4383089,46452479,Bolso,-,Bag,-,Bolsa,-,CURRENT,0,24,UNIFY,false,false,true,true
2025 W16,vcrespo,4261596,27161042,as shown,-,as shown,-,[as shown],-,CURRENT,306290,66,UNIFY,false,false,true,true
2025 W16,marmujica,4329614,23665009,Plástico,-,Plastic,-,Plástico,-,PROPOSED,4220,0,UNIFY,false,false,true,true
2025 W16,vcrespo,4383085,35166139,Elegante,-,Elegante,-,Elegante,-,PROPOSED,0,11,UNIFY,false,false,true,true
2025 W16,vcrespo,4403761,43665454,Sérum,-,Serum,-,Sérum,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W16,vcrespo,4261597,47020925,Cumpleñaos,-,Birthdays,-,Aniversário,-,PROPOSED,0,2,UNIFY,false,false,false,false
2025 W16,vcrespo,4328286,7224492,Lienzo,-,Canvas,-,Lienzo,-,CURRENT,123459,435,UNIFY,false,false,true,false
2025 W16,vcrespo,4481144,13656317,Alcaparra,-,Alcaparra,-,Alcaparra,-,PROPOSED,97,6,UNIFY,false,false,true,true
2025 W16,vcrespo,4383086,44861432,Weddings,-,Weddings,-,Weddings,-,PROPOSED,0,131,UNIFY,false,false,true,true
2025 W16,vcrespo,4103601,41927484,Cumpleaños,-,Birthdays,-,Comemorações,-,PROPOSED,0,9,UNIFY,false,false,false,true
2025 W16,marmujica,4261595,4643554,Ambos lados,-,Both side,-,Ambos os lados,-,CURRENT,5610575,6415,UNIFY,true,false,true,true
2025 W16,vcrespo,4103601,45070154,Cumpleaños,-,Birthdays,-,abiversarios,-,PROPOSED,0,1,UNIFY,false,false,false,true
2025 W16,vcrespo,3988542,4946,-,-,-,-,-,-,CURRENT,5118198,29943,UNIFY,true,true,false,true
2025 W16,vcrespo,4328290,43239605,Vidrio,-,Glass,-,Vidro,-,PROPOSED,431,9,UNIFY,false,false,false,false
2025 W16,vcrespo,4103601,45955949,cumpelaños,-,Birthdays,-,aniversário,-,PROPOSED,0,5,UNIFY,false,false,false,true
2025 W16,vcrespo,4403754,24414896,Aceite de argán,-,ARGAN OIL,-,Aceite de argán,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W16,vcrespo,4403760,42354726,Puré de tomate,-,Tomato puree,-,Purê de tomate,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W16,vcrespo,4403754,15423522,ACEITE ARGÁN,-,ARGAN OIL,-,OLEO ARGAN,-,PROPOSED,117,17,UNIFY,false,false,true,true
2025 W16,vcrespo,4328291,33437262,Cuero,-,Cuero,-,Couríssimo,-,PROPOSED,2177,101,UNIFY,false,false,true,true
2025 W16,vcrespo,4261597,27339071,Cumpleañoa,-,Birthdays,-,Cumpleañoa,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W16,vcrespo,4328282,15833686,Aluminium,-,Aluminium,-,Alumínio,-,PROPOSED,3493,51,UNIFY,false,false,true,true
2025 W16,vcrespo,4329616,31935795,Tela,-,Fabric,-,Tecido,-,PROPOSED,1706,12,UNIFY,false,false,true,true
2025 W16,vcrespo,4425505,13718918,Grano de Garbanzo,-,Chickpeas,-,Grão de Bico,-,CURRENT,403,10,UNIFY,false,false,true,true
2025 W16,vcrespo,4261597,44860674,cumplearos,-,Birthdays,-,Aniversários,-,PROPOSED,0,20,UNIFY,false,false,false,false
2025 W16,vcrespo,4328284,43239161,Plástico,-,Plastic,-,TR90,-,PROPOSED,6175,130,UNIFY,false,false,false,false
2025 W16,vcrespo,4383113,49526892,Aceit Capilar,-,Hair Oil,-,Óleo Capilar,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W16,vcrespo,4383089,37019649,Bolso,-,Bag,-,Estojo,-,PROPOSED,0,1,UNIFY,false,false,false,false
2025 W16,vcrespo,3988539,23968535,-,-,-,-,-,-,CURRENT,1042416,60,UNIFY,true,true,false,true
2025 W16,vcrespo,4328291,34485720,Cuero,-,Leather,-,Couro Legitimo,-,PROPOSED,2595,65,UNIFY,false,false,true,true
2025 W16,marmujica,4329614,2748302,Plástico,-,Plastic,-,Plástico,-,CURRENT,79220261,565559,UNIFY,true,true,true,true
2025 W16,vcrespo,4455378,20163370,Albóndigas,-,Meatballs,-,Almôndegas,-,CURRENT,127,2,UNIFY,true,false,true,true
2025 W16,vcrespo,4328290,2431731,Vidrio,-,Glass,-,Vidro,-,CURRENT,5914481,72472,UNIFY,true,true,true,true
2025 W16,vcrespo,4239560,28455177,Estándar,-,Estándar,-,'Padrão,-,PROPOSED,449497,39,UNIFY,false,false,true,true
2025 W16,vcrespo,4403754,23782397,aceite de argán,-,argan oil,-,aceite de argan,-,CURRENT,0,12,UNIFY,false,false,true,true
2025 W16,vcrespo,4328291,19487718,Cuero,-,"Leather, Polyester, Elastic",-,Couro,-,PROPOSED,1932,147,UNIFY,false,false,false,false
2025 W16,marmujica,4481143,39052840,Elegantte,-,Elegantte,-,Elegante,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W16,vcrespo,4481145,20610586,Bruma,-,Mist,-,Bruma,-,CURRENT,1309,69,UNIFY,true,true,true,true
2025 W16,marmujica,4329614,43239161,Plástico,-,Plastic,-,TR90,-,PROPOSED,6175,130,UNIFY,false,false,false,false
2025 W16,vcrespo,4261597,19115444,Cumpleaños,-,Birthday,-,Birthday,-,PROPOSED,163,93,UNIFY,false,false,false,false
2025 W16,vcrespo,4383089,46772225,Bolso,-,Bag,-,Bolsa,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W16,vcrespo,4261596,43249584,Como se muestra,-,As shown,-,AS shown,-,PROPOSED,8796,57,UNIFY,false,false,true,true
2025 W16,vcrespo,4328284,40349952,Plástico,-,Plástico,-,Alumínio,-,CURRENT,1068647,15,UNIFY,false,false,false,false
2025 W16,vcrespo,4481144,13042626,Alcaparra,-,Caper,-,Alcaparra,-,CURRENT,316,12,UNIFY,false,false,true,true
2025 W16,vcrespo,4481145,13934738,Bruma,-,Haze,-,Bruma,-,PROPOSED,377,17,UNIFY,false,false,true,true
2025 W16,vcrespo,4103601,28636784,Cumpleaños,-,Birthday,-,Aniversários,-,PROPOSED,0,143,UNIFY,false,false,false,true
2025 W16,vcrespo,4261597,21967620,Cumpleaños,-,Birthdays,-,Aniversáros,-,PROPOSED,148,45,UNIFY,false,false,false,false
2025 W16,vcrespo,4261597,17494076,Birthday,-,Birthday,-,Aniversário,-,PROPOSED,20,218,UNIFY,false,false,true,true
2025 W16,vcrespo,4103601,47020925,Cumpleñaos,-,Birthdays,-,Aniversário,-,PROPOSED,0,2,UNIFY,false,false,false,true
2025 W16,vcrespo,4383089,28464329,Bolso,-,Bag,-,Geladeira,-,PROPOSED,0,5,UNIFY,false,false,false,false
2025 W16,vcrespo,4328290,18453370,Vaso,-,Glass,-,Vidro,-,PROPOSED,1877,102,UNIFY,false,false,false,false
2025 W16,vcrespo,4403747,296859,iOS,-,iOS,-,iOS,-,CURRENT,391778,10,UNIFY,false,false,true,true
2025 W16,vcrespo,4103601,13968406,Cumpleaños,-,birthdays,-,Aniversários,-,CURRENT,5052,1049,UNIFY,false,false,false,true
2025 W16,vcrespo,4403754,46277836,Aceite de argán,-,Argan oil,-,Oelo Argan,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W16,vcrespo,4359749,17322774,Aluminio,-,Aluminium,-,Polipropileno,-,PROPOSED,3804,280,UNIFY,false,false,false,false
2025 W16,vcrespo,4383113,27981716,Aceite capilar,-,DROPS,-,Óleo capilar,-,PROPOSED,0,32,UNIFY,false,false,false,false
2025 W16,vcrespo,4425506,13363481,Ampolletas,-,Ampoules,-,Ampolas,-,PROPOSED,413,18,UNIFY,false,false,true,true
2025 W16,vcrespo,4261597,5767946,Cumpleaños,-,Birthday,-,Aniversário,-,CURRENT,5810000,2856,UNIFY,true,true,true,true
2025 W16,vcrespo,4103601,19115444,Cumpleaños,-,Birthday,-,Birthday,-,PROPOSED,163,93,UNIFY,false,false,false,true
2025 W16,vcrespo,4328291,482783,Cuero,-,Leather,-,Couro,-,CURRENT,12073352,42651,UNIFY,false,false,true,true
2025 W16,vcrespo,4454952,13042626,Alcaparra,-,Caper,-,Alcaparra,-,CURRENT,310,12,UNIFY,false,false,true,true
2025 W16,vcrespo,4481144,25785414,Alcaparras,-,Capers,-,Alcaparras,-,CURRENT,0,52,UNIFY,true,true,true,true
2025 W16,vcrespo,4454950,9068427,Salsa de pimienta verde,-,Green pepper sauce,-,Molho de pimenta verde,-,CURRENT,285,8,UNIFY,false,true,true,true
2025 W16,vcrespo,4403754,13092863,Óleo de argán,-,Argan oil,-,Óleo de argan,-,CURRENT,1514,71,UNIFY,true,true,true,true
2025 W16,vcrespo,4383085,47822259,Elegante,-,Elegante,-,Chique,-,PROPOSED,0,24,UNIFY,false,false,false,false
2025 W16,vcrespo,4103601,40907214,compleaños,-,birthdays,-,aniversário,-,PROPOSED,0,2,UNIFY,false,false,false,true
2025 W16,vcrespo,4454952,13656317,Alcaparra,-,Alcaparra,-,Alcaparra,-,PROPOSED,102,6,UNIFY,false,false,true,true
2025 W16,vcrespo,4329616,2469707,Tela,-,Fabric,-,Tecido,-,CURRENT,5334715,41650,UNIFY,true,true,true,true
2025 W16,vcrespo,4403761,19338549,Aceite capilar,-,Serum,-,Óleo capilar,-,PROPOSED,158,21,UNIFY,false,false,false,false
2025 W16,vcrespo,4403758,41976635,TRATAMIENTOS,-,TREATMENTS,-,TRATAMENTOS,-,PROPOSED,0,5,UNIFY,false,false,true,true
2025 W16,vcrespo,4261596,27138070,Como se muestra,-,As shown,-,Como mostrado,-,PROPOSED,10063,88,UNIFY,true,false,true,true
2025 W16,vcrespo,4359749,24789079,Aluminio,-,Aluminum,-,Aço,-,PROPOSED,21459,466,UNIFY,false,false,false,false
2025 W16,vcrespo,4103601,5767946,Cumpleaños,-,Birthday,-,Aniversário,-,CURRENT,5810000,2856,UNIFY,true,true,true,true
2025 W16,vcrespo,4328289,47521492,TECIDO,-,FABRIC,-,TECIDO,-,PROPOSED,1099,1,UNIFY,false,false,true,true
2025 W16,vcrespo,4403756,48515251,Unguento,-,Ointment,-,Unguento,-,CURRENT,0,4,UNIFY,false,false,true,true
2025 W16,vcrespo,4403758,38147281,Tratamiento,-,Treatment,-,Tratamiento,-,PROPOSED,0,4,UNIFY,false,false,true,true
2025 W16,vcrespo,4403754,17541765,ACEITE DE ARGAN,-,ARGAN OIL,-,Óleo de Argan,-,PROPOSED,6,2,UNIFY,false,false,true,true
2025 W16,marmujica,4261595,43419976,Ambos lados,-,Both sides,-,Ambos lados,-,CURRENT,0,4588,UNIFY,false,true,true,true
2025 W16,vcrespo,4359749,47124712,aluminio,-,aluminio,-,alumiunio,-,PROPOSED,38640,9,UNIFY,false,false,true,true
2025 W16,marmujica,4329614,19194458,Plástico,-,PP,-,PP,-,PROPOSED,2257,173,UNIFY,false,false,false,false
2025 W16,vcrespo,4403758,19092642,Tratamiento,-,Treatment,-,Tratamento,-,CURRENT,27396,1193,UNIFY,true,true,true,true
2025 W16,vcrespo,4328291,16255648,Cuero,-,leathery,-,Couro,-,PROPOSED,6474,513,UNIFY,false,false,true,true
2025 W16,vcrespo,4329616,20035829,Tela,-,"Reforested Wood, Foam, Fabric",-,Tecido,-,PROPOSED,8566,276,UNIFY,false,false,true,false
2025 W16,vcrespo,4383092,337714,Leave-in,-,Leave-in,-,Leave-in,-,CURRENT,187575,1994,UNIFY,true,true,true,true
2025 W16,vcrespo,4261597,43114383,Cumpleaños,-,Birthdays,-,Anivesario,-,PROPOSED,0,1,UNIFY,false,false,false,false
2025 W16,vcrespo,4328282,2748301,Aluminio,-,Aluminum,-,Alumínio,-,CURRENT,13443676,125717,UNIFY,true,true,true,true
2025 W16,vcrespo,4261597,40907214,compleaños,-,birthdays,-,aniversário,-,PROPOSED,0,2,UNIFY,false,false,false,false
2025 W16,vcrespo,4383085,3329324,Elegante,-,Elegant,-,Elegante,-,CURRENT,789623,1059,UNIFY,true,true,true,true
2025 W16,vcrespo,4454952,30477962,alcaparras,-,Capers,-,Alcaparras,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W16,vcrespo,4328286,38238786,Lona,-,Canvas,-,Lona,-,PROPOSED,63,5,UNIFY,false,false,false,false
2025 W16,vcrespo,4103601,23139894,Cumpleaño,-,Birthday,-,Aniversário,-,PROPOSED,0,63,UNIFY,false,false,true,true
2025 W16,vcrespo,4403761,9542838,Sérum,-,Serum,-,Sérum,-,CURRENT,48448,1422,UNIFY,true,true,true,true
2025 W16,vcrespo,4328289,2469707,Tela,-,Fabric,-,Tecido,-,CURRENT,5334715,41650,UNIFY,true,true,true,true
2025 W16,vcrespo,4083193,2750846,Personalizado,-,Personalized,-,Personalizado,-,CURRENT,4606433,1569,UNIFY,true,true,true,true
2025 W16,marmujica,4481143,45392575,elegantes,-,elegantes,-,elegantes,-,CURRENT,0,26,UNIFY,false,false,true,true
2025 W16,marmujica,4481143,27656706,Elegante,-,Elegant,-,Elegante,-,CURRENT,0,1292,UNIFY,false,false,true,true
2025 W16,vcrespo,4328290,43727675,Glass,-,Glass,-,Vidro,-,PROPOSED,1861,3,UNIFY,false,false,false,false
2025 W16,vcrespo,4328282,24479453,Aluminio,-,Aluminio,-,Alumínio,-,PROPOSED,449585,1286,UNIFY,false,false,true,true
2025 W16,vcrespo,4103601,31818027,cumpleaños,-,birthdays,-,amiversário,-,PROPOSED,0,1,UNIFY,false,false,false,true
2025 W16,vcrespo,4425505,20166460,Garbanzo,-,Chickpeas,-,Grão De Bico,-,PROPOSED,51,1,UNIFY,false,false,true,true
2025 W16,vcrespo,4261597,23139894,Cumpleaño,-,Birthday,-,Aniversário,-,PROPOSED,0,63,UNIFY,false,false,true,true
2025 W16,vcrespo,4261596,14291153,As shown,-,As shown,-,As shown,-,CURRENT,3359667,438,UNIFY,false,true,true,true
2025 W16,vcrespo,4103601,44860674,cumplearos,-,Birthdays,-,Aniversários,-,PROPOSED,0,20,UNIFY,false,false,false,true
2025 W16,vcrespo,4103601,21967620,Cumpleaños,-,Birthdays,-,Aniversáros,-,PROPOSED,148,45,UNIFY,false,false,false,true
2025 W16,vcrespo,4383085,45392575,elegantes,-,elegantes,-,elegantes,-,CURRENT,0,26,UNIFY,false,false,true,true
2025 W16,vcrespo,4383086,28638792,Bodas,-,Weddings,-,Casamentos,-,CURRENT,0,587,UNIFY,false,false,true,true
2025 W16,vcrespo,4383086,48339700,casamietos,-,Weddings,-,casamietos,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W16,vcrespo,4383089,4301012,Bolso,-,Bag,-,Bolsa,-,CURRENT,586004,8193,UNIFY,true,true,true,true
2025 W16,vcrespo,4383085,27656706,Elegante,-,Elegant,-,Elegante,-,CURRENT,0,1269,UNIFY,false,false,true,true
2025 W16,vcrespo,4083193,44983357,Personalizado,-,Personalized,-,Pesonalizado,-,PROPOSED,299,1,UNIFY,false,false,true,true
2025 W16,vcrespo,4328282,20172283,Alumino,-,Aluminum,-,Alumínio,-,PROPOSED,20263,92,UNIFY,false,false,true,true
2025 W16,vcrespo,4359749,2467061,Aluminio,-,Aluminium,-,Alumínio,-,CURRENT,318785,9561,UNIFY,false,false,true,true
2025 W16,vcrespo,4328282,45988589,Iron,-,Iron,-,Alumínio,-,PROPOSED,6768,10,UNIFY,false,false,false,false
2025 W16,vcrespo,4403756,43063730,Ungüento,-,Ointment,-,Ungüento,-,PROPOSED,0,2,UNIFY,false,false,true,false
2025 W16,vcrespo,4103601,43114383,Cumpleaños,-,Birthdays,-,Anivesario,-,PROPOSED,0,1,UNIFY,false,false,false,true
2025 W16,vcrespo,4328284,24210690,Plástico,-,Polietileno,-,Polietileno,-,PROPOSED,20682,675,UNIFY,false,false,false,false
2025 W16,vcrespo,4328286,35285973,Tela,-,Canvas,-,Tela,-,PROPOSED,158,2,UNIFY,false,false,false,false
2025 W16,vcrespo,4403748,355777,Linux,-,Linux,-,Linux,-,CURRENT,20573,29,UNIFY,false,false,true,true
2025 W16,marmujica,4329614,34423626,Plástico,-,Plastic,-,ABS,-,PROPOSED,5796,296,UNIFY,false,false,false,false
2025 W16,vcrespo,4328289,23708784,Fabric,-,Fabric,-,Fabric,-,PROPOSED,4351,39,UNIFY,false,false,true,true
2025 W16,vcrespo,3988539,27601976,-,-,-,-,-,-,PROPOSED,814,2,UNIFY,false,false,true,true
2025 W16,vcrespo,4403755,47316557,iPadOS,-,iPadOS,-,iPadOS,-,CURRENT,0,0,UNIFY,false,false,true,true
2025 W16,vcrespo,4328290,24806838,Vidrio,-,Glass,-,Vidro,-,PROPOSED,1223,1,UNIFY,false,false,true,true
2025 W16,vcrespo,4403749,355778,macOS,-,macOS,-,macOS,-,CURRENT,4774,2,UNIFY,false,false,true,true
2025 W16,vcrespo,4403747,4743193,iOS,-,iOS,-,iOS,-,CURRENT,552493,416,UNIFY,true,true,true,true
2025 W16,vcrespo,4328286,2130490,Lona,-,Canvas,-,Lona,-,CURRENT,3108399,18329,UNIFY,true,true,true,true
2025 W16,vcrespo,4403758,25861643,Tratamiento Anticaída del cabello,-,Treatment,-,Tratamiento Anticaída del cabello,-,CURRENT,0,2,UNIFY,false,false,false,false
2025 W16,vcrespo,4329616,33085420,Tela,-,Fabric,-,Tecido,-,PROPOSED,2845,42,UNIFY,false,false,true,true
2025 W16,vcrespo,4329616,20035830,Tela,-,"Reforested Wood, Springs, Foam, Plain Fabric",-,Tecido,-,PROPOSED,2862,246,UNIFY,false,false,true,false
2025 W16,vcrespo,4403755,8999471,iPadOS,-,iPadOS,-,iPadOS,-,CURRENT,238572,463,UNIFY,true,true,true,true
2025 W16,vcrespo,4403760,15037220,Pure De Tomates,-,Tomato Puree,-,Pure De Tomates,-,CURRENT,425,22,UNIFY,false,false,true,true
2025 W16,vcrespo,4383086,5767947,Casamientos,-,Weddings,-,Casamentos,-,CURRENT,15823,126,UNIFY,true,true,true,true
2025 W16,vcrespo,4083193,46649966,Personalizad,-,Personalized,-,Personalizado,-,PROPOSED,8,1,UNIFY,false,false,true,true
2025 W16,vcrespo,4328291,20702395,Cuero,-,Genuine Leather,-,Couro Legítimo,-,PROPOSED,5891,113,UNIFY,false,false,true,true
2025 W16,vcrespo,4328282,40349952,Plástico,-,Plástico,-,Alumínio,-,CURRENT,1068647,15,UNIFY,false,false,false,false
2025 W16,vcrespo,4383092,37437046,Texturizante,-,Texturizing,-,Texturizando,-,PROPOSED,0,2,UNIFY,false,false,false,false
2025 W16,vcrespo,4329616,45225919,Hilo,-,Hilo,-,Tecido,-,PROPOSED,65924,1,UNIFY,false,false,false,false
2025 W16,vcrespo,4329616,37216755,Acero,-,Metal,-,Tecido,-,PROPOSED,440,9,UNIFY,false,false,false,false
2025 W16,vcrespo,4383092,17293315,Leave-in,-,Leave In,-,Leave-in,-,PROPOSED,512,41,UNIFY,false,false,true,true
2025 W16,vcrespo,4454950,32266038,SALSA DE PIMIENTA VERDE,-,Green Pepper Sauce,-,MOLHO DE PIMENTA DE CHEIRO VERDE,-,PROPOSED,0,1,UNIFY,false,false,false,false
2025 W16,vcrespo,3988539,27590854,-,-,-,-,-,-,PROPOSED,3357,8,UNIFY,false,false,true,true
2025 W16,vcrespo,4261597,39811138,birthdays,-,birthdays,-,birthdays,-,PROPOSED,0,118,UNIFY,false,false,false,false
2025 W16,vcrespo,4328282,2467061,Aluminio,-,Aluminium,-,Alumínio,-,CURRENT,318785,9561,UNIFY,false,false,true,true
2025 W16,vcrespo,4302276,5056924,JR,-,JR,-,JR,-,CURRENT,102265,1239,NO_UNIFY,false,false,false,false
2025 W16,vcrespo,4302276,20252715,JR.,-,JR.,-,JR.,-,PROPOSED,8,2,NO_UNIFY,false,false,true,false
2025 W16,vcrespo,4302276,45892850,J-R,-,J-R,-,J-R,-,PROPOSED,9,2,NO_UNIFY,false,false,false,false
2025 W16,vcrespo,4302276,26668080,J.R,-,J.R,-,J.R,-,CURRENT,98,1,NO_UNIFY,false,false,true,false
2025 W16,vcrespo,4302276,13779999,J.R.,-,J.R.,-,J.R.,-,PROPOSED,93,2,NO_UNIFY,true,false,true,false
2025 W16,vcrespo,4359750,28659267,Tela,-,Screen,-,Tela,-,PROPOSED,2003,212,NO_UNIFY,false,false,true,false
2025 W16,vcrespo,4359750,20035830,Tela,-,"Reforested Wood, Springs, Foam, Plain Fabric",-,Tecido,-,PROPOSED,2862,246,NO_UNIFY,false,false,false,false
2025 W16,vcrespo,4359750,33085420,Tela,-,Fabric,-,Tecido,-,PROPOSED,2845,42,NO_UNIFY,false,false,true,false
2025 W16,vcrespo,4359750,41646025,Tela,-,Fabric,-,Desconhecido,-,PROPOSED,2523,121,NO_UNIFY,false,false,false,false
2025 W16,vcrespo,4359750,20035829,Tela,-,"Reforested Wood, Foam, Fabric",-,Tecido,-,PROPOSED,8566,276,NO_UNIFY,false,false,false,false
2025 W16,vcrespo,4359750,31935795,Tela,-,Fabric,-,Tecido,-,PROPOSED,1706,12,NO_UNIFY,false,false,true,false
2025 W16,vcrespo,4359750,28036558,Tela,-,Tecido,-, espuma y MDF,-,CURRENT,20092,1,NO_UNIFY,false,false,false,false
2025 W16,vcrespo,4359750,2469707,Tela,-,Fabric,-,Tecido,-,CURRENT,5334715,41650,NO_UNIFY,true,false,true,false
2025 W16,vcrespo,4359750,18827805,Tela,-,Fabric,-,Fabric,-,PROPOSED,2113,71,NO_UNIFY,false,false,false,false
2025 W16,vcrespo,4302270,4320477,ZÖM,-,ZÖM,-,ZÖM,-,CURRENT,2900,109,NO_UNIFY,false,false,false,false
2025 W16,vcrespo,4302270,48418644,ZM+,-,ZM+,-,ZM+,-,PROPOSED,1,1,NO_UNIFY,false,false,true,false
2025 W16,vcrespo,4302270,12072260,ZM,-,ZM,-,ZM,-,CURRENT,1017495,769,NO_UNIFY,true,false,true,false
2025 W16,vcrespo,4526010,13809098,Mousse,-,Mousse,-,Mousse,-,CURRENT,13883,402,NO_UNIFY,false,false,false,false
2025 W16,vcrespo,4526010,4312640,Espuma,-,Foam,-,Espuma,-,CURRENT,24831,637,NO_UNIFY,true,false,true,false
2025 W16,vcrespo,4526010,25130668,Espuma,-,mousse,-,Espuma,-,PROPOSED,0,4,NO_UNIFY,false,false,true,false
2025 W16,vcrespo,4383184,19967884,Presión,-,Snap,-,Pressão,-,CURRENT,14139,107,NO_UNIFY,true,false,true,false
2025 W16,vcrespo,4383184,34716580,Presión,-,Snap,-,Pressão,-,PROPOSED,0,4,NO_UNIFY,false,false,true,false
2025 W16,vcrespo,4383184,32226482,snap,-,snap,-,snap,-,PROPOSED,0,15,NO_UNIFY,false,false,true,false
2025 W16,vcrespo,4328344,35515679,Jakks Pacific,-,Jakks Pacific,-,Sunny Brinquedos,-,PROPOSED,128,9,NO_UNIFY,false,false,true,false
2025 W16,vcrespo,4328344,415855,Jakks Pacific,-,Jakks Pacific,-,Jakks Pacific,-,CURRENT,81054,1883,NO_UNIFY,true,false,true,false
2025 W16,marmujica,4302268,3969503,JSN,-,JSN,-,JSN,-,CURRENT,160453,4847,NO_UNIFY,true,false,true,false
2025 W16,marmujica,4302268,31844473,J?Sön,-,J?Sön,-,J?Sön,-,CURRENT,105,12,NO_UNIFY,false,false,true,false
2025 W16,vcrespo,4328300,35914039,Best,-,Best,-,pathon fly,-,PROPOSED,476,73,NO_UNIFY,false,false,true,false
